id;category;subcategory;manufacturer;brand_owner;brand;sub-brand;flavour;description;rating;location;image
20874770094;Candy;Salty Liquorice;Troll-Gott Konfektyr;Troll-Gott Konfektyr;UFO;;Hedelmäsalmiakkeja;;3;Helsinki;
45009973082;Candy;Salty Liquorice;Scan Choco;Scan Choco;Dracula;;Coins;;3;Helsinki;
32626796828;Candy;Salty Liquorice;Micaro;Micaro;micaro;;Salmiakkijauhe;;4;Helsinki;
88557346948;Candy;Salty Liquorice;Toms Group A/S;Toms Group A/S;Toms;;Heksehyl Häxvräl;;3;Helsinki;
75290849895;Candy;Salty Liquorice;Bub godis;Bub godis;BUBS GODIS;;Salt Skalle;;3;Helsinki;
34964833472;Candy;Salty Liquorice;Jämtgott;Jämtgott;Dragster;;2500 blåbär - melon;;3;Helsinki;
15779449973;Candy;Salty Liquorice;Kouvolan Lakritsi;Kouvolan Lakritsi;Kouvolan Lakritsi;;Lakritsijauhe;;3,5;Helsinki;
54371026751;Candy;Salty Liquorice;Nammi Freyja;Nammi Freyja;Lakkrís Djöflar;;Supersalt Isländsk Lakrits;;5;Helsinki;
71375957989;Candy;Salty Liquorice;Grahns Konfektyr;Grahns Konfektyr;Grahns;;Rusty Nails;;4;Helsinki;
78404160145;Candy;Salty Liquorice;Haupt Lakrits;Haupt Lakrits;Haupt Lakrits;;Svenskjävlar!;;4;Helsinki;
62330919492;Candy;Other;Halva;Halva;Halva;;Cola Jauhix;;2;Helsinki;
20760028662;Candy;Other;Cloetta;Cloetta;Malaco;TV Mix;Random;;4;Helsinki;
66055467523;Candy;Other;Cloetta;Cloetta;Malaco;TV Mix;Laku;;2;Helsinki;
66239233818;Candy;Other;Cloetta;Cloetta;Malaco;TV Mix;Choco;;3,5;Helsinki;
33066899057;Candy;Other;Cloetta;Cloetta;Malaco;Kick;Raspberry;;3;Helsinki;
28828245171;Candy;Other;Cloetta;Cloetta;Malaco;;TipTap TipTap;;2;Helsinki;
44807566901;Candy;Other;Mars;Mars;m&m’s;;Cruncy Caramel;;4;Helsinki;
60276398237;Candy;Other;Tangerine Confectionery;Tangerine Confectionery;Taveners;;Coconut Mushrooms;;3,5;Helsinki;
60930346003;Candy;Other;Bon-bon;Bon-bon;Bonbon;;Kaatissäkki;;4;Helsinki;
95853359368;Candy;Other;Brunberg;Brunberg;Suukko;;Mocca;;2;Helsinki;
84852689517;Candy;Other;Ezaki Glico;Ezaki Glico;Pocky;;Chocolate;;2,5;Helsinki;
88557422313;Candy;Other;Ezaki Glico;Ezaki Glico;Pocky;;Choco Banana;;3;Helsinki;
79983794054;Candy;Other;Ezaki Glico;Ezaki Glico;Pocky;;Strawberry;;4;Helsinki;
87676014048;Candy;Other;Micaro Makeiset;Micaro Makeiset;micaro;Maitokaramelleja;Latte;;3;Helsinki;
17719823680;Candy;Liquorice;Halva;Halva;Halva;;Lakumatto;;3;Helsinki;
84584296233;Candy;Liquorice;Fazer Makeiset;Fazer;Fazer;Tutti Frutti;Filled Liquorice;;3;Helsinki;
28909875387;Candy;Liquorice;Orkla Confectionery & Snacks;Orkla;Panda;;Choco Lakrits ”salty caramel”;;3,5;Helsinki;
94343704564;Candy;Liquorice;Orkla Confectionery & Snacks;Orkla;Panda;;Lakuamix Suklaa;;2;Helsinki;
34077003899;Candy;Liquorice;Orkla Confectionery & Snacks;Orkla;Panda;;Made with Natural Colors And Flavours Licorice;;3;Helsinki;
14112015521;Candy;Liquorice;Orkla Confectionery & Snacks;Orkla;Panda;Licorice;Soft & Fresh;Original;3,5;Tokyo;IMG_4239
37408227377;Candy;Liquorice;Brunberg;Brunberg;Brunberg;;Kaura Lakritsi;;2;Helsinki;
84787331160;Candy;Liquorice;Brunberg;Brunberg;Brunberg;;Lakritsi;;3;Helsinki;
96607103149;Candy;Liquorice;Becky’s;Becky’s;Becky’s;;Drop~Lakritz;Soft licorice balls;2;Helsinki;
65654349056;Candy;Liquorice;Becky’s;Becky’s;Becky’s;;Candy Shop Salmiak Sticks;;3;Helsinki;
81044077859;Candy;Liquorice;Katjes;Katjes;Katjes;;Salty Fish;;3,5;Helsinki;
37291994504;Candy;Liquorice;Savitor;Savitor;Kuhbonbon;;Sahne Lakritz;;4;Helsinki;
24523948031;Candy;Liquorice;Kouvolan Lakritsi;Kouvolan Lakritsi;Kouvolan Lakritsi ;;Tosi Tervanmakuinen Lakritsi;;4;Helsinki;
49468623949;Candy;Liquorice;Kouvolan Lakritsi;Kouvolan Lakritsi;Kouvolan Lakritsi;;Suurtakin suurempi Lakusydän Lakritsi;;2;Helsinki;
34636780619;Candy;Liquorice;Turun Marmeladi ja Makeinen;Turun Marmeladi ja Makeinen;Turun Makeismestari (TMM);;Mestarin Laku;;4;Helsinki;
38797734641;Candy;Liquorice;Ferrero;Ferrero;tic tac;Fresh+;Liquorice;;1;Helsinki;
75868699846;Candy;Liquorice;Ferrero;Ferrero;tic tac;;Orange;;3;Tokyo;IMG_2476
47631579004;Candy;Liquorice;Darrell Lea;Darrell Lea;Darrell Lea;;Twists;Liquorice;3;Tokyo;IMG_3028
63885785791;Candy;Caramel;Cloetta;Cloetta;Malaco;Kick;Sea Salt Caramel;;3,5;Helsinki;
90543103795;Candy;Mixed;Grahns Konfektyr;Grahns Konfektyr;Pit Stop;;No. 5 Sour Cola Wheel;;3,5;Helsinki;
78691958761;Candy;Mixed;Cloetta;Cloetta;Malaco;Aakkoset;Duo;;4;Helsinki;
75051573973;Candy;Mixed;Cloetta;Cloetta;Malaco;Gott & Blandat;Fizzy Pop & Co;;3,5;Helsinki;
80867540516;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;Pantteri;Hockey Mix;;3,5;Helsinki;
59975652971;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;;Makea Moka;;2;Helsinki;
43183611455;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;Ässä;Missä X;;2;Helsinki;
98091145379;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;Ässä;All Stars;;2,5;Helsinki;
74249224552;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;Remix;Original;;3;Helsinki;
85379550543;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;Remix;Galaxy;;4;Helsinki;
82461679420;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;Remix;Hevix;;2;Helsinki;
16891284626;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;Remix;Summer Carnival;;4;Helsinki;
34282357061;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;Remix;Bestis;;1,5;Helsinki;
89469596721;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;;Aarre arkku;;3,5;Helsinki;
36689566408;Candy;Mixed;Fazer Makeiset;Fazer;Fazer;Dumle;Summer Mix;Limited Edition;3;Helsinki;
38622108207;Candy;Mixed;Pekan Eurohinnat ;Pekan Eurohinnat ;Aito;;Peace;;3;Helsinki;
41312944676;Candy;Candy Bar;Cloetta;Cloetta;SukuLaku;;Lakritsi;;3;Helsinki;
74571845790;Candy;Candy Bar;Cloetta;Cloetta;PusPusPusPus;;Mansikka täytelakritsi;;4;Helsinki;
29318250671;Candy;Candy Bar;Cloetta;Cloetta;BisBisBisBis;;Salmiakki täytelakritsi;;4;Helsinki;
18198594556;Candy;Candy Bar;Cloetta;Cloetta;MintMint;;Täytelakritsi;;2;Helsinki;
44549426778;Candy;Candy Bar;Fazer Makeiset;Fazer;Fazer;Tyrkisk Peber;Hot & Sour;;3;Helsinki;
53490224152;Candy;Candy Bar;Fazer Makeiset;Fazer;Fazer;Dumle ;Patukka;;3;Helsinki;
47825191290;Candy;Fruit;Cloetta;Cloetta;Läkerol;Yup;Crispy Cranberry Caramel;+Vitamin C;4;Helsinki;
40309777185;Candy;Fruit;Katjes;Katjes;Katjes;;Wonderland;Rainbow-Edition;3;Helsinki;
25819958023;Candy;Fruit;Grahns Konfektyr;Grahns Konfektyr;Pit Stop;;no. 9 Fizzy Wheels;;3;Helsinki;
97606137743;Candy;Fruit;Fazer Makeiset;Fazer;Fazer;Pihlaja;Kettu;;3;Helsinki;
92397742547;Candy;Fruit;Fazer Makeiset;Fazer;Fazer;Tutti Frutti;Exoctic fruits;;2;Helsinki;
23558656499;Candy;Fruit;Fazer Makeiset;Fazer;Fazer;Tutti Frutti;Mix;;2;Helsinki;
96450200607;Candy;Fruit;Fazer Makeiset;Fazer;Fazer;Tutti Frutti;Sour;;4;Helsinki;
81625636386;Candy;Fruit;Fazer Makeiset;Fazer;Fazer;Tutti Frutti;Garden Mix;;3;Helsinki;
58712837884;Candy;Fruit;Fazer Makeiset;Fazer;Fazer;Tutti Frutti;Chewy Fruits;;2;Helsinki;
67764478627;Candy;Fruit;Fazer Makeiset;Fazer;Fazer;Tutti Frutti;Summer Rings;;3;Helsinki;
74325154064;Candy;Fruit;Orkla Confectionery & Snacks;Orkla;Panda;;Namix Pehmeä & Kirpeä;;3;Helsinki;
61073742419;Candy;Fruit;Mars;Mars;Skittles;;Fruits;;4;Helsinki;
72068289722;Candy;Fruit;Josef Manner & Comp;Josef Manner & Comp;Casali;;Schoko-Bananen minis;;2;Helsinki;
78413994578;Candy;Fruit;Troll-Gott Konfektyr;Troll-Gott Konfektyr;Dracula;;Piller;Hedelmä Karamelli;2;Helsinki;
86751042087;Candy;Fruit;Woogie;Woogie;Woogie;;Sour Worms;;4;Helsinki;
93449094734;Candy;Fruit;Gunz;Gunz;Woogie;;Jelly Beans Sour;;4;Helsinki;
14723501428;Candy;Fruit;T:mi Poron Pipana;T:mi Poron Pipana;Lapin;;Hillamakeiset;;2,5;Helsinki;
55526062302;Candy;Sour;Grahns Konfektyr;Grahns Konfektyr;Grahns;;Lotta;;4;Helsinki;
25276712203;Candy;Sour;Grahns Konfektyr;Grahns Konfektyr;Grahns;;Legend of the Sour Skulls;Fruity & Sour;4,5;Helsinki;
75737487817;Candy;Pastilles;Fazer Makeiset;Fazer;Fazer;Pantteri;Salmiakkilakritsipastilleja;;2,5;Helsinki;
98475512428;Candy;Pastilles;Fazer Makeiset;Fazer;Fazer;Tyrkisk Peber;Chewy Liquorice Candy Pastilles;;3;Helsinki;
42048022854;Candy;Marmalade;Fazer Makeiset;Fazer;Fazer;Pihlaja;Original;;3;Helsinki;
41729309762;Candy;Marmalade;Finlandia Candy;Finlandia Candy;Finlandia Candy;;Pehmeä Hedelmä Marmeladi;;3,5;Helsinki;
63039670040;Candy;Marmalade;Fazer Makeiset;Fazer;Fazer;;Vihreitä Kuulia;;3;Helsinki;
51236079477;Candy;Marmalade;Fazer Makeiset;Fazer;Fazer;;Finlandia Marmeladeja;;3;Helsinki;
89838173593;Candy;Chocolate;Halva;Halva;Halva;;Suklaa Pop Corn salmiakki;;2;Helsinki;
48044312518;Candy;Chocolate;Storck;Storck;Riesen;;Dark chocolate - Chewy toffee;;3;Helsinki;
98363322462;Candy;Fudge;Prescott;Prescott;Prescott;;Kermalehmä;;2;Helsinki;
33392275353;Candy;Dressing;Kouvolan Lakritsi;Kouvolan Lakritsi;Kouvolan Lakritsi;;Kinuskilakritsikastike;;3,5;Helsinki;
43627304703;Candy;Dressing;Kouvolan Lakritsi;Kouvolan Lakritsi;Kouvolan Lakritsi;;Lakritsikastike;;3;Helsinki;
55492259235;Candy;Vegan;Evoke;Evoke;Humble;Yümys;Organic Coconut Toffee Chocolate;;3,5;Helsinki;
57623964057;Juice;Concentrate;VIP-juicemaker;VIP-juicemaker;VIP;;Vadelma- ja mansikanmakuinen;;2;Helsinki;
67290367640;Juice;Concentrate;VIP-juicemaker;SOK;Rainbow;;Mustaherukkamehutiiviste;;3,5;Helsinki;
43751045110;Juice;Concentrate;Eckes-Granini;Eckes-Granini;Marli;;Sokeroimaton Mansikka-Raparperi sekamehutiiviste;;2;Helsinki;
16026772326;Juice;Concentrate;Eckes-Granini;Eckes-Granini;Mehukatti;;Metsämansikka - Sokeriton;;3,5;Helsinki;
73581634470;Juice;Concentrate;Eckes-Granini;Eckes-Granini;Mehukatti;;Seka - Sokeriton;;3;Helsinki;
25416843362;Juice;Concentrate;Eckes-Granini;Eckes-Granini;Mehukatti;;Päärynä - Sokeriton;;3;Helsinki;
23748675402;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Vadelma;;2;Helsinki;
77543819995;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Metsämarja;;3;Helsinki;
78053548702;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Appelsiini;;4;Helsinki;
23937642678;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Mojito;;4;Helsinki;
78531912037;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Omena Päärynä;;2;Helsinki;
54808124581;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Ginger Twist;;3,5;Helsinki;
29600528531;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Fresh Lemonade;;3;Helsinki;
93280335766;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Mandariini;;3;Helsinki;
85704254498;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Mansikka;;2;Helsinki;
77860924179;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Sitruunalimonadi;;3;Helsinki;
71569511440;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Cola;;4;Helsinki;
66138874068;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Granaattiomena-mansikka;;2,5;Helsinki;
88670154291;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Smashing Karambola-passion;;3;Helsinki;
31917483979;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;;Blushing Passion-raparperi;;3;Helsinki;
93146096393;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;Ice Tea;Sitruuna;;4;Helsinki;
80202514315;Juice;Concentrate;Orkla Foods;Orkla;Fun Light;Ice Tea;Persikka;;4;Helsinki;
98634808237;Juice;Concentrate;Orkla Foods;Orkla;Ekströms;;Vadelmainen sekamehu;;4;Helsinki;
27697324926;Juice;Concentrate;Orkla Foods;Orkla;Ekströms;;Mansikkainen sekamehu;;2;Helsinki;
50237542368;Juice;Juice;Valio;Valio;Valio;Gefilus;Karpalomehu;;3;Helsinki;
45923646440;Juice;Juice;Valio;Valio;Valio;Gefilus;Omena-inkiväärimehu;;4;Helsinki;
46448364928;Juice;Juice;Valio;Valio;Valio;Gefilus;Omena-rypälemehu;;3;Helsinki;
19666134240;Juice;Juice;Valio;Valio;Valio;;Ananastäysmehu;;2;Helsinki;
76847968641;Juice;Juice;Valio;Valio;Valio;;Omenatäysmehu;;3;Helsinki;
68253535574;Juice;Juice;Valio;Valio;Valio;Hedelmätarha;Luomuomenatäysmehu;;4;Helsinki;
80696239445;Juice;Juice;Eckes-Granini;Eckes-Granini;God Morgon;;Lemonade Classic;;3;Helsinki;
21459746595;Juice;Juice;Eckes-Granini;Eckes-Granini;God Morgon;;Red Grapefruit;;3;Helsinki;
72178821642;Juice;Juice;Eckes-Granini;Eckes-Granini;God Morgon;;Strawberry Sweet Blend;;2;Helsinki;
59031982886;Juice;Juice;Eckes-Granini;Eckes-Granini;Brämhults;;Nypressad Apelsin;;3;Helsinki;
46210294276;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;Juissi;Granaattiomena Vadelma;;4;Helsinki;
37926864601;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;Juissi;Mansikka Lime;;4;Helsinki;
95323887661;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;Juissi;Sitruuna Lime;;2;Helsinki;
92239366879;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;Juissi;Seka;;3,5;Helsinki;
37161503471;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;Juissi;Hedelmä;;3;Helsinki;
62316288932;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;Juissi;Sitrus Lemonade;;3;Helsinki;
72258188950;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;Juissi;Going Bananas - Niko & Santtu;;2;Helsinki;
20244951346;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;Juissi;Sokeriton Seka;;4;Helsinki;
80905531271;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;;Natur - Ananastäysmehu;;3;Helsinki;
58159173046;Juice;Juice;Eckes-Granini;Eckes-Granini;Marli;;Palauttava hyvinvointijuoma - Sitruuna lime;;4;Helsinki;
83119897896;Juice;Juice;Lidl Stiftung & Co.;Lidl Stiftung & Co.;MCENNEDY American Way;;Cranberry Fruit Drink;;3,5;Helsinki;
68580884546;Juice;Juice;Tropicana Products;Tropicana Products;Tropicana;;Mandarin Morning;;3;Helsinki;
54071545078;Juice;Juice;Tropicana Products;Tropicana Products;Tropicana;;Orange & Mango;;3;Helsinki;
56839391396;Juice;Juice;Tropicana Products;Tropicana Products;Tropicana;;Pressed Apple;;2;Helsinki;
50749684235;Juice;Juice;Tropicana Products;Tropicana Products;Tropicana;;Ruby Breakfast;;3;Helsinki;
97132457172;Juice;Juice;Tropicana Products;Tropicana Products;Tropicana;;Original Orange with Pulp;;4;Helsinki;
49308602829;Juice;Juice;Tropicana Products;Tropicana Products;Tropicana;;Tropical Fruits;;4;Helsinki;
82852155494;Juice;Juice;Swell;Swell;Swell;;Granaattiomenamehu;;2;Helsinki;
43802379479;Juice;Juice;Valio;Valio;Valio;Hörppy;Seko;;3;Helsinki;
44458055988;Juice;Juice;Valio;Valio;Valio;Hörppy;Vadelma;;3;Helsinki;
16607413394;Juice;Juice;Valio;Valio;Valio;Hörppy;Päärynä;;2;Helsinki;
30302986779;Juice;Juice;Kesko;Kesko;Pirkka;;Tuorepuristettu Omenatäysmehu;;3;Helsinki;
31387826576;Juice;Juice;Refresco;SOK;Rainbow;;Omenamehu;;2;Helsinki;
52218775427;Juice;Juice;Refresco;SOK;Rainbow;;Karpalomehu;;3;Helsinki;
46647338452;Juice;Juice;Refresco;Coop;X-tra;;Omenamehu;;4;Helsinki;
14178001890;Juice;Juice;Rauch Fruchsäfte & Co;Rauch Fruchsäfte & Co;Rauch Juice Bar;;Red Orange;;2;Helsinki;
87440742913;Juice;Juice;Rauch Fruchsäfte & Co;Rauch Fruchsäfte & Co;Franz Josef Rauch;;100% Orange;;3,5;Helsinki;
61596575840;Juice;Juice;Rauch Fruchsäfte & Co;Rauch Fruchsäfte & Co;Franz Josef Rauch;;100% Apple;;3;Helsinki;
20215888535;Juice;Juice;innocent;innocent;Innocent;;Apple & Raspberry Juice;;3;Helsinki;
94540067619;Juice;Juice;innocent;innocent;Innocent;;Watermelon, Raspberry, Apple & Lime;;2;Helsinki;
74088786648;Juice;Juice;innocent;innocent;Innocent;;Tropical juice;;3;Helsinki;
38096537825;Juice;Juice;innocent;innocent;Innocent;;Orange juice with bits;;4;Helsinki;
75330440292;Juice;Juice;Vieira Dryon Group;Vieira Dryon Group;Aito;;Mandariini Mehu;;4;Helsinki;
83002888985;Juice;Juice;Vieira Dryon Group;Vieira Dryon Group;Aito;;Omena Mehu;;2;Helsinki;
85975645247;Juice;Juice;Vieira Dryon Group;Vieira Dryon Group;Aito;;Appelsiini Mehu;;3,5;Helsinki;
82610226984;Juice;Juice;Tesco Stores;Tesco Stores;Tesco;;Apple Juice;100% Pressed;3;Helsinki;
52592459713;Juice;Juice;Bonne Juomat;Bonne Juomat;Bonne Premium;;Karpalomehu;;3;Helsinki;
15035872183;Juice;Juice;Purity Soft Drinks;Purity Soft Drinks;Juice Burst;;Apple;;2;Helsinki;
98750028883;Juice;Glogg;Valio;Valio;Valio;;Sokeroimaton Glögi;;2;Helsinki;
72381655028;Juice;Glogg;Valio;Valio;Valio;;Vaalea Glögi;;3,5;Helsinki;
58283291502;Juice;Glogg;Eckes-Granini;Eckes-Granini;Marli;;Premium Glögi;;4;Helsinki;
84908077203;Juice;Glogg;Eckes-Granini;Eckes-Granini;Marli;;Juhlaglögijuoma;;4;Helsinki;
73054029104;Juice;Glogg;Eckes-Granini;Eckes-Granini;Marli;;Perinteinen glögi;;2;Helsinki;
69579442846;Juice;Glogg;Altia;Altia;Blossa;;Alkoholfri glögg;;3,5;Helsinki;
73186568637;Juice;Glogg;Altia;Altia;Blossa;;Alkoholfri glögg 2018;Svarta Vinbär Stjärnanis;3;Helsinki;
48919683167;Juice;Glogg;Refresco;SOK;Rainbow;;Glögijuoma;;3;Helsinki;
25786834855;Juice;Glogg;Saturnus;Saturnus;Saturnus;Glögi;Vadelman & lakritsin makuinen;;4;Helsinki;
34631858622;Juice;Glogg;Wanhan Porvoon Fabriikki;Wanhan Porvoon Fabriikki;Wanhan Porvoon Fabriikki ;;Glögi;;3,5;Helsinki;
21969992778;Juice;Glogg;Kaskein Marja;Kaskein Marja;Kaskein Marja;Hans Välimäen ;Vuosikertaglögi 2018;Mandariini-Tyrni;3;Helsinki;
37824399374;Juice;Glogg;Kaskein Marja;Kaskein Marja;Kaskein Marja;Hans Välimäen ;Vuosikertaglögi 2018;;2;Helsinki;
46954919269;Juice;Glogg;Kaskein Marja;Kaskein Marja;Kaskein Marja;Hans Välimäen ;Vuosikertaglögi 2017;;3;Helsinki;
50809851234;Juice;Glogg;Kaskein Marja;Kaskein Marja;Kaskein Marja;;Juhlahglögi;;4;Helsinki;
81743314721;Juice;Glogg;Poikain Parhaat;Poikain Parhaat;Poikain Parhaat;;Perinteinen käsityöläisglögi;;4;Helsinki;
91095334177;Juice;Health Drink;Olvi;Olvi;Health Lab;;Chia seed drink;;3,5;Helsinki;
51168965912;Juice;Coconut Water;Grace Foods;Grace Foods;Grace;;Coconut Water;;2;Helsinki;
59943121979;Juice;Coconut Water;Green Coco;Green Coco;Green Coco;;Coco Juice Pure Organic Coconut;;3;Helsinki;
90005902634;Chips;Potato;Pipers Crisps;Pipers Crisps;Pipers;;Atlas Mountains;Wild Thyme & Rosemary;3;Helsinki;
69878610077;Chips;Potato;Pipers Crisps;Pipers Crisps;Pipers;;Biggleswade;Sweet Chilli;4;Helsinki;
79588459060;Chips;Potato;Pipers Crisps;Pipers Crisps;Pipers;;Anglesey;Sea Salt;4;Helsinki;
44958813628;Chips;Potato;Pipers Crisps;Pipers Crisps;Pipers;;Lye Cross;Cheddar & Onion Crisps;2;Helsinki;
29162484798;Chips;Potato;Burts Potato Chips;Burts Potato Chips;Burts;;Guinness Toasted Cheddar;;3,5;Helsinki;
54309834310;Chips;Potato;Burts Potato Chips;Burts Potato Chips;Burts;;Vintage Cheddar & Spring Onion;;3;Helsinki;
32412767918;Chips;Potato;Tyller's Potato Crisps;Tyller's Potato Crisps;Tyller's;;Sea Salt & Cider Vinegar;;3;Helsinki;
84303323580;Chips;Potato;Kettle Foods;Kettle Foods;Kettle Chips;;Sea Salt & Crushed Black Pepper;;2;Helsinki;
53649212064;Chips;Potato;Kettle Foods;Kettle Foods;Kettle Chips;;Sea Salt & Balsamic Vinegar of Modena;;4;Helsinki;
90419366641;Chips;Potato;Real Snacks;Real Snacks;Real Snacks;;Kaikilla mausteilla;Spice Mix;3;Helsinki;
68555037489;Chips;Potato;Real Snacks;Real Snacks;Real Snacks;;Flaming Kebab;;4;Helsinki;
12886178849;Chips;Potato;Real Snacks;Real Snacks;Real Snacks;;Sourcream & Onion;;4;Helsinki;
22740220307;Chips;Potato;Real Snacks;Real Snacks;Real Snacks;;Original Salt;;2;Helsinki;
70087012780;Chips;Potato;Real Snacks;Real Snacks;Real Snacks;;Classic Salt & Vinegar;;3,5;Helsinki;
73703234973;Chips;Potato;Real Snacks;Real Snacks;Chipventures;;Craft Beer Pils Chips;;3;Helsinki;
61157806033;Chips;Potato;Real Snacks;Kesko;Pirkka;;Grillimaustettu Perunalastu;;3;Helsinki;
82348131988;Chips;Potato;Real Snacks;Kesko;Pirkka;Maalaisperunalastu;Ranch & Jalapeno;;2;Helsinki;
77297826406;Chips;Potato;Real Snacks;Kesko;Pirkka;Maalaisperunalastu;Sourcream-Onion & Ruohosipuli;;3;Helsinki;
22848107915;Chips;Potato;Real Snacks;Kesko;Pirkka;Maalaisperunalastu;Original;;4;Helsinki;
44269260407;Chips;Potato;Real Snacks;Kesko;Pirkka;Maalaisperunalastu;Sea Salt;;4;Helsinki;
93688468291;Chips;Potato;Real Snacks;Kesko;Pirkka;;Yrtin- ja kermanmakuinen perunasnacks;;4;Helsinki;
17892398710;Chips;Potato;Kesko;Kesko;Pirkka;Kettle Cooked Chips;Sea Salt;;2;Helsinki;
77308484393;Chips;Potato;Kesko;Kesko;Pirkka;Kettle Cooked Chips;Sour Cream & Onion;;3,5;Helsinki;
23184451971;Chips;Potato;Poppamies;Poppamies;Hot-Headz;;Inferno Habanero Chilli;;3;Helsinki;
87540896997;Chips;Potato;Linkosuon Leipomo;Linkosuon Leipomo;Ruislastu;;Sour Cream & Onion;;3;Helsinki;
67159763619;Chips;Potato;Linkosuon Leipomo;Linkosuon Leipomo;RuisSipsi;;Original;;2;Helsinki;
31955605214;Chips;Potato;Crispo;Crispo;K-Menu;Maalaisperunalastut;Sea salt & Black pepper;;3;Helsinki;
14058155791;Chips;Potato;Crispo;Crispo;K-Menu;Maalaisperunalastut;Sour cream & Tilli;;4;Helsinki;
91536598780;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Broadway Less Fat Sourcream & Onion;;4;Helsinki;
61489125852;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Broadway Sourcream & Onion;;2;Helsinki;
69527974639;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Original Sips;;3,5;Helsinki;
32520960183;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Bravo Sourcream & Sweet Chili;;3;Helsinki;
41523515582;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Jumbo Juusto;;3;Helsinki;
94794973415;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Waffel - Paprika & Cheddar;;2;Helsinki;
84686324991;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Grilled Cheese;;3;Helsinki;
61176934483;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Nacho Cheese Balls;;4;Helsinki;
40799449709;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;Kartanon perunalastuja;Valkosipuli & Kermaviili;;4;Helsinki;
85710689100;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;Kartanon perunalastuja;Tilli & Kermaviili;;2;Helsinki;
42405821598;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;Kartanon perunalastuja;Merisuola & Balsamico;;3,5;Helsinki;
92139930940;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Uunisipsit Chili & Pippuri;;3;Helsinki;
71509432043;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Kikx Ranch Mix;;3;Helsinki;
98069048821;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Grills;;2;Helsinki;
79448896338;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Kikx Onion Mix;;3;Helsinki;
41009414511;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Sips Salt & Pepper;;4;Helsinki;
28005693607;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;Roust;Creamy Garlic;;2;Helsinki;
64243798079;Chips;Potato;Orkla Confectionery & Snacks;Orkla;Taffel;;Raffel;Perunakierre;1,5;Helsinki;
85857099869;Chips;Potato;Roger & Roger;Coop;X-tra;;Salt;;2;Helsinki;
96284227507;Chips;Potato;Roger & Roger;Coop;X-tra;;Sourcream & Onion;;3,5;Helsinki;
14032956568;Chips;Potato;Roger & Roger;Coop;X-tra;;Tortilla Chips Salt;;3;Helsinki;
